PMID,Title,Author,Abstract
23249814,Associations between TCF4 gene polymorphism and cognitive functions in schizophrenia patients and healthy controls,Xianghua Zhu,"The SNP rs2958182 was reported to be significantly associated with schizophrenia (SCZ) in Han Chinese. This study examined this SNP's associations with cognitive functions in 580 SCZ patients and 498 controls. Cognitive functions were assessed using the Wechsler Adult Intelligence Scale-Revised (WAIS-RC), the Attention Network Task (ANT), the Stroop task, the dot pattern expectancy (DPX), task and the N-back working memory task. Results showed significant or marginally significant interaction effects between genotype and diagnosis status on IQ (P=0.011) and attention-related tasks (ie, the forward digit span of WAIS-RC, P=0.005; the ANT conflict effect; P=0.020, and its ratios over mean reaction time (RT), P=0.036; the Stroop conflict effect, P=0.032, and its ratios over mean RT, P=0.062; and the DPX task's error rate under the BX condition, P<0.001, and the error rate of BX minus the error rate of AY (BX-AY), P=0.002). There were no such interaction effects on the measures of working memory (all P-values >0.05). Further analysis of the significant genotype-by-diagnosis interactions showed that the risk (T) allele was associated with better performance on cognitive tasks in patients but with worse performance in controls. These results seem to indicate that the association between this SNP and selected cognitive functions may be of an inverted U-shaped pattern. Future research is needed to replicate these results and to explore the biochemical mechanisms behind this association."
23249782,Sensorineural hearing loss and language development following neonatal extracorporeal membrane oxygenation,Desiree van den Hondel,"Objectives: To determine the prevalence of hearing loss in school-age children who have undergone neonatal extracorporeal membrane oxygenation treatment and to identify any effects of hearing loss on speech- and language development [corrected] . Design: Prospective longitudinal follow-up study within the framework of a structured post-extracorporeal membrane oxygenation follow-up program. Setting: Outpatient clinic of a level III university hospital. Results: Tone audiometry was performed by standardized protocol in 136 children aged 5-12 yrs. Hearing loss was considered clinically significant when >20 dB. Hearing was normal in 75.7% of children. Five children (3.7%) had bilateral sensorineural or combined hearing loss; three of them received special audiological care (2.2% of total sample). Of the 24 children with congenital diaphragmatic hernia, 19 (79.2%) had normal hearing and only two (8.3%) had mild sensorineural hearing loss, unilateral in one of them. Follow-up at 24 months of age had shown normal verbal and nonverbal developmental scores. Language development and intelligence median (range) scores at 5 yrs of age were also normal: receptive language development 104 (55-133), syntactical development 104 (68-132), and lexical development 101 (50-141) for 89 children; intelligence quotient 104 (68-132) for 106 children. Scores did not differ among those with normal hearing, mild hearing loss, and moderate-to-severe hearing loss (p = 0.800, p = 0.639, p = 0.876, and p = 0.886, for the respective developmental tests). Conclusions: We found normal language development and intelligence in a cohort of neonatal extracorporeal membrane oxygenation survivors. The prevalence of bilateral sensorineural hearing loss was in accordance with that of a larger series in the United States-which exceeds the prevalence in the normal population."
23247822,A systematic review of the tools available for predicting survival and managing patients with urothelial carcinomas of the bladder and of the upper tract in a curative setting,Sarah J Drouin,"Objectives: To identify the predictive tools which have emerged recently in the field of urothelial carcinomas. Materials and methods: We performed a thorough MEDLINE literature review using a combination of the following keywords: urothelial carcinoma, transitional cell carcinoma, bladder, renal pelvis, ureter, predictive tools, predictive models and nomograms. We found 117 articles, but only the relevant reports were selected. Results: The majority of available tools are prediction models, particularly nomograms. These models combine good performance accuracy with ease of use. They appear to be more accurate than risk grouping or tree modeling and are more suitable for clinicians than artificial intelligence. The most recent nomograms have been designed to be used in daily clinical practice and are even available as computer or smartphone applications. They focus on pathological outcomes or more frequently on survival statistics or recurrence risk after surgery. They provide an accurate prediction of disease evolution and may help clinicians to choose the most appropriate treatment option. However, these prediction tools still need to be validated and regularly utilized. Conclusion: Predictive tools represent very helpful clinical decision-making aids but need to be validated in larger populations."
23247749,Phoneme discrimination and dyslexia. Is the correlation gender-specific?],M Brunner,"Amongst pediatric phoniatry patients, the number of boys suspected of having dyslexia and/or an auditory processing disorder dominates over the number of girls. The aim of this study was to analyze whether there are different correlation patterns between phoneme discrimination and spelling ability in male and female children. Data from 253 children aged between 7 and 13 were analyzed retrospectively. Phoneme discrimination was assessed via the Heidelberg phoneme discrimination test and compared to the results of spelling and intelligence tests. We found a highly significant correlation between phoneme discrimination and spelling ability within the whole population (girls: r = 0.337; boys: r = 0.437) at an average IQ of 107. Results of the Heidelberg phoneme discrimination test were below the normal average value and showed no difference between the male and female populations. However, the correlation between phoneme discrimination and spelling ability was higher for the boys than for the girls. We conclude that female children are better able to compensate their deficits in speech processing than male children and perhaps employ other strategies for spelling."
23247523,Fuzzy-logic modeling of Fenton's strong chemical oxidation process treating three types of landfill leachates,Hanife Sari,"Three multiple input and multiple output-type fuzzy-logic-based models were developed as an artificial intelligence-based approach to model a novel integrated process (UF-IER-EDBM-FO) consisted of ultrafiltration (UF), ion exchange resins (IER), electrodialysis with bipolar membrane (EDBM), and Fenton's oxidation (FO) units treating young, middle-aged, and stabilized landfill leachates. The FO unit was considered as the key process for implementation of the proposed modeling scheme. Four input components such as H(2)O(2)/chemical oxygen demand ratio, H(2)O(2)/Fe(2+) ratio, reaction pH, and reaction time were fuzzified in a Mamdani-type fuzzy inference system to predict the removal efficiencies of chemical oxygen demand, total organic carbon, color, and ammonia nitrogen. A total of 200 rules in the IF-THEN format were established within the framework of a graphical user interface for each fuzzy-logic model. The product (prod) and the center of gravity (centroid) methods were performed as the inference operator and defuzzification methods, respectively, for the proposed prognostic models. Fuzzy-logic predicted results were compared to the outputs of multiple regression models by means of various descriptive statistical indicators, and the proposed methodology was tested against the experimental data. The testing results clearly revealed that the proposed prognostic models showed a superior predictive performance with very high determination coefficients (R (2)) between 0.930 and 0.991. This study indicated a simple means of modeling and potential of a knowledge-based approach for capturing complicated inter-relationships in a highly non-linear problem. Clearly, it was shown that the proposed prognostic models provided a well-suited and cost-effective method to predict removal efficiencies of wastewater parameters prior to discharge to receiving streams."
23246789,Selling points: What cognitive abilities are tapped by casual video games?,Pauline L Baniqued,"The idea that video games or computer-based applications can improve cognitive function has led to a proliferation of programs claiming to ""train the brain."" However, there is often little scientific basis in the development of commercial training programs, and many research-based programs yield inconsistent or weak results. In this study, we sought to better understand the nature of cognitive abilities tapped by casual video games and thus reflect on their potential as a training tool. A moderately large sample of participants (n=209) played 20 web-based casual games and performed a battery of cognitive tasks. We used cognitive task analysis and multivariate statistical techniques to characterize the relationships between performance metrics. We validated the cognitive abilities measured in the task battery, examined a task analysis-based categorization of the casual games, and then characterized the relationship between game and task performance. We found that games categorized to tap working memory and reasoning were robustly related to performance on working memory and fluid intelligence tasks, with fluid intelligence best predicting scores on working memory and reasoning games. We discuss these results in the context of overlap in cognitive processes engaged by the cognitive tasks and casual games, and within the context of assessing near and far transfer. While this is not a training study, these findings provide a methodology to assess the validity of using certain games as training and assessment devices for specific cognitive abilities, and shed light on the mixed transfer results in the computer-based training literature. Moreover, the results can inform design of a more theoretically-driven and methodologically-sound cognitive training program."
23246616,Cognitive resources related to speech recognition with a competing talker in young and older listeners,H Meister,"Speech recognition in a multi-talker situation poses high demands on attentional and other central resources. This study examines the relationship between age, cognition and speech recognition in tasks that require selective or divided attention in a multi-talker setting. Two groups of normal-hearing adults (one younger and one older group) were asked to repeat utterances from either one or two concurrent speakers. Cognitive abilities were then inspected by neuropsychological tests. Speech recognition scores approached its ceiling and did not significantly differ between age groups for tasks that demanded selective attention. However, when divided attention was required, performance in older listeners was reduced as compared to the younger group. When selective attention was required, speech recognition was strongly related to working memory skills, as determined by a regression model. In comparison, speech recognition for tests requiring divided attention could be more strongly determined by neuropsychological probes of fluid intelligence. The findings of this study indicate that - apart from hearing impairment - cognitive aspects account for the typical difficulties of older listeners in a multi-speaker setting. Our results are discussed in the context of evidence showing that frontal lobe functions in terms of working memory and fluid intelligence generally decline with age."
23246381,DTI correlates of cognition in term children with spastic diplegic cerebral palsy,Yogita Rai,"Background and aims: Presently, there is no published study that shows association between cognition and white matter injury in spastic cerebral palsy. We aimed to correlate cognitive functions with diffusion tensor imaging derived metrics in spastic diplegic children. Methods: Twenty-two term children with spastic diplegia and 22 healthy controls were recruited. All patients were graded on the basis of gross motor function. The Indian children intelligence Test was used to quantify cognition and diffusion tensor imaging was used to quantify microstructural changes in various white matter regions. Diffusion tensor imaging metrics were quantified by placing regions of interests in different white matter regions like corona radiata, anterior limb of internal capsule, posterior limb of internal capsule, mid brain, pons, medulla, genu, splenium, temporal white matter, parietal white matter, frontal white matter and occipital white matter. Results: Spastic diplegic children showed significantly lower neuropsychological test scores as compared to controls. A significantly decreased fractional anisotropy values were observed in corona radiata, anterior limb of internal capsule, posterior limb of internal capsule, mid brain, pons, medulla, genu, splenium and occipital white matter; however significantly increased mean diffusivity values were observed in corona radiata, anterior limb of internal capsule, posterior limb of internal capsule, mid brain, pons and genu in spastic diplegic as compared to controls. A significant positive correlation in fractional anisotropy and negative correlation in mean diffusivity was observed with neuropsychological test scores. Conclusion: These results suggest that these imaging metrics may be used as a biomarker of cognitive functions in term children with spastic diplegia."
23245284,Longitudinal investigation of adaptive functioning following conformal irradiation for pediatric craniopharyngioma and low-grade glioma,Kelli L Netson,"Purpose: Children treated for brain tumors with conformal radiation therapy experience preserved cognitive outcomes. Early evidence suggests that adaptive functions or independent-living skills may be spared. This longitudinal investigation prospectively examined intellectual and adaptive functioning during the first 5 years following irradiation for childhood craniopharyngioma and low-grade glioma (LGG). The effect of visual impairment on adaptive outcomes was investigated. Methods and materials: Children with craniopharyngioma (n=62) and LGG (n=77) were treated using conformal or intensity modulated radiation therapy. The median age was 8.05 years (3.21-17.64 years) and 8.09 years (2.20-19.27 years), respectively. Serial cognitive evaluations including measures of intelligence quotient (IQ) and the Vineland Adaptive Behavior Scales (VABS) were conducted at preirradiation baseline, 6 months after treatment, and annually through 5 years. Five hundred eighty-eight evaluations were completed during the follow-up period. Results: Baseline assessment revealed no deficits in IQ and VABS indices for children with craniopharyngioma, with significant (P<.05) longitudinal decline in VABS Communication and Socialization indices. Clinical factors associated with more rapid decline included females and preirradiation chemotherapy (interferon). The only change in VABS Daily Living Skills correlated with IQ change (r=0.34; P=.01) in children with craniopharyngioma. Children with LGG performed below population norms (P<.05) at baseline on VABS Communication, Daily Living Indices, and the Adaptive Behavior Composite, with significant (P<.05) longitudinal decline limited to VABS Communication. Older age at irradiation was a protective factor against longitudinal decline. Severe visual impairment did not independently correlate with poorer adaptive outcomes for either tumor group. Conclusions: There was relative sparing of postirradiation functional outcomes over time in this sample. Baseline differences in functional abilities before the initiation of irradiation suggested that other factors influence functional outcomes above and beyond the effects of irradiation."
23245280,"Supratentorial ependymoma: disease control, complications, and functional outcomes after irradiation",Efrat Landau,"Purpose: Ependymoma is less commonly found in the supratentorial brain and has known clinical and molecular features that are unique. Our single-institution series provides valuable information about disease control for supratentorial ependymoma and the complications of supratentorial irradiation in children. Methods and materials: A total of 50 children with newly diagnosed supratentorial ependymoma were treated with adjuvant radiation therapy (RT); conformal methods were used in 36 after 1996. The median age at RT was 6.5 years (range, 1-18.9 years). The entire group was characterized according to sex (girls 27), race (white 43), extent of resection (gross-total 46), and tumor grade (anaplastic 28). The conformal RT group was prospectively evaluated for neurologic, endocrine, and cognitive effects. Results: With a median follow-up time of 9.1 years from the start of RT for survivors (range, 0.2-23.2 years), the 10-year progression-free and overall survival were 73% + 7% and 76% + 6%, respectively. None of the evaluated factors was prognostic for disease control. Local and distant failures were evenly divided among the 16 patients who experienced progression. Eleven patients died of disease, and 1 of central nervous system necrosis. Seizure disorders were present in 17 patients, and 4 were considered to be clinically disabled. Clinically significant cognitive effects were limited to children with difficult-to-control seizures. The average values for intelligence quotient and academic achievement (reading, spelling, and math) were within the range of normal through 10 years of follow-up. Central hypothyroidism was the most commonly treated endocrinopathy. Conclusion: RT may be administered with acceptable risks for complications in children with supratentorial ependymoma. These results suggest that outcomes for these children are improving and that complications may be limited by use of focal irradiation methods."
23244639,An alternative Cattell-Horn-Carroll (CHC) factor structure of the WAIS-IV: age invariance of an alternative model for ages 70-90,Christopher R Niileksela,"The Wechsler Adult Intelligence Scale--Fourth Edition (WAIS-IV) is by the far the most popular intelligence test for the assessment of adults in clinical and neuropsychological practice. Despite a number of studies examining the factor structure of the WAIS-IV from a Cattell-Horn-Carroll (CHC) perspective (Benson, Hulac, & Kranzler, 2010; Ward, Bergman, & Hebert, 2012), a CHC interpretation of the WAIS-IV for individuals ages 70 and above has been absent from the literature. The exclusion of individuals ages 70 and above in previous research is likely due to the absence of several key supplemental subtests used to create a full CHC model. We provide an alternative five-factor CHC model of the WAIS-IV which includes only the subtests administered to individuals ages 70 and above in the standardization sample. Our results show (a) the alternative CHC model fits the data well; (b) this alternative CHC model met criteria for partial strict measurement invariance across the life span (only Similarities showed noninvariance) using strict criteria; (c) the five factors for ages 70-90 measure the same five CHC broad abilities identified in previous analyses reported for ages 16-69; and (d) the five-factor CHC solution for ages 70-90 is valid for the entire WAIS-IV age range and can be used whenever examiners administer the core battery but opt not to administer supplemental subtests."
23243117,Cognition and behavioural development in early childhood: the role of birth weight and postnatal growth,Cheng Huang,"Background: We evaluate the relative importance of birth weight and postnatal growth for cognition and behavioural development in 8389 Chinese children, 4-7 years of age. Method Weight was the only size measure available at birth. Weight, height, head circumference and intelligence quotient (IQ) were measured between 4 and 7 years of age. Z-scores of birth weight and postnatal conditional weight gain to 4-7 years, as well as height and head circumference at 4-7 years of age, were the exposure variables. Z-scores of weight at 4-7 years were regressed on birth weight Z-scores, and the residual was used as the measure of postnatal conditional weight gain. The outcomes were child's IQ, measured by the Chinese Wechsler Young Children Scale of Intelligence, as well as internalizing behavioural problems, externalizing behavioural problems and other behavioural problems, evaluated by the Child Behavior Checklist 4-18. Multivariate regressions were conducted to investigate the relationship of birth weight and postnatal growth variables with the outcomes, separately for preterm children and term children. Results: Both birth weight and postnatal weight gain were associated with IQ among term children; 1 unit increment in Z-score of birth weight (∼450 g) was associated with an increase of 1.60 [Confidence interval (CI): 1.18-2.02; P < 0.001] points in IQ, and 1 unit increment in conditional postnatal weight was associated with an increase of 0.46 (CI: 0.06-0.86; P = 0.02) points in IQ, after adjustment for confounders; similar patterns were observed when Z-scores of postnatal height and head circumference at age 4-7 years were used as alternative measurements of postnatal growth. Effect sizes of relationships with IQ were smaller than 0.1 of a standard deviation in all cases. Neither birth weight nor postnatal growth indicators were associated with behavioural outcomes among term children. In preterm children, neither birth weight nor postnatal growth measures were associated with IQ or behavioural outcomes. Conclusions: Both birth weight and postnatal growth were associated with IQ but not behavioural outcomes for Chinese term children aged 4-7 years, but the effect sizes were small. No relation between either birth weight or postnatal growth and cognition or behavioural outcomes was observed among preterm children aged 4-7 years."
23242760,A systematic analysis of genomic changes in Tg2576 mice,Lu Tan,"Alzheimer's disease (AD) is an age-related neurodegenerative disorder characterized by intelligence decline, behavioral disorders and cognitive disability. The purpose of this study was to investigate gene expression in AD, based on published microarray data on Tg2576 mice. Hierarchical Cluster Analysis and Gene Ontology were employed to group genes together on the basis of their product characteristics and annotation data. Genes with prominent alterations were clustered into apoptosis and axon guidance pathways. Based on our findings and those of previous studies, we propose that the mitochondria-mediated apoptotic pathway plays a crucial role in the neuronal loss and synaptic dysfunction associated with AD. Furthermore, based on the findings of Positional Gene Enrichment analysis and Gene Set Enrichment analysis, we propose that the regulation of transcription of AD genes may be an important pathogenic factor in this neurodegenerative disease. Our results highlight the importance of genes that could subsequently be examined for their potential as prognostic markers for AD."
23240997,Global functional connectivity abnormalities in children with fetal alcohol spectrum disorders,Jeffrey R Wozniak,"Background: Previous studies, including those employing diffusion tensor imaging (DTI), have revealed significant disturbances in the white matter of individuals with fetal alcohol spectrum disorders (FASD). Both macrostructural and microstructural abnormalities have been observed across levels of FASD severity. Emerging evidence suggests that these white matter abnormalities are associated with functional deficits. This study used resting-state functional MRI (fMRI) to evaluate the status of network functional connectivity in children with FASD compared with control subjects. Methods: Participants included 24 children with FASD, ages 10 to 17, and 31 matched controls. Neurocognitive tests were administered including Wechsler Intelligence Scales, California Verbal Learning Test (CVLT), and Behavior Rating Inventory of Executive Functioning. High-resolution anatomical MRI data and 6-minute resting-state fMRI data were collected. The resting-state fMRI data were subjected to a graph theory analysis, and 4 global measures of cortical network connectivity were computed: characteristic path length, mean clustering coefficient, local efficiency, and global efficiency. Results: Results revealed significantly altered network connectivity in those with FASD. The characteristic path length was 3.1% higher (p = 0.04, Cohen's d = 0.47), and global efficiency was 1.9% lower (p = 0.04, d = 0.63) in children with FASD compared with controls, suggesting decreased network capacity that may have implications for integrative cognitive functioning. Global efficiency was significantly positively correlated with cortical thickness in frontal (r = 0.38, p = 0.005), temporal (r = 0.28, p = 0.043), and parietal (r = 0.36, p = 0.008) regions. No relationship between facial dysmorphology and functional connectivity was observed. Exploratory correlations suggested that global efficiency and characteristic path length are associated with capacity for immediate verbal memory on the CVLT (r = 0.41, p = 0.05 and r = 0.41, p = 0.01, respectively) among those with FASD. Conclusions: Resting-state functional connectivity measures provide new insight into the integrity of brain networks in clinical populations such as FASD. Results demonstrate that children with FASD have alterations in core components of network function and that these aspects of brain integrity are related to measures of structure and cognitive functioning."
23239609,Behavior in preschool children with the 22q11.2 deletion syndrome,Petra Klaassen,"Children with the 22q11.2 deletion syndrome (22q11DS) are at an increased risk of psychiatric problems from pre-adolescence; little is known, however, about behavioral problems at a preschool age and the relationship between speech and behavior in this group. Parents of 90 children (aged 1.42-5.99 years) with 22q11DS filled out the Child Behavior Checklist, documenting behaviors including speech problems. Their profiles were compared with those of a comparison group consisting of 33 children with nonsyndromic orofacial clefts without 22q11DS, since both children with 22q11DS and children with clefts are expected to have speech problems. In the 22q11DS group, data on intelligence was acquired by means of formal tests. Parents of children with 22q11DS reported significantly higher mean scores on withdrawn behavior, affective problems and pervasive developmental problems compared to children with nonsyndromic clefts. Approximately 30% of children with 22q11DS had a score above the 97th percentile on at least one of the behavior subscales, indicating psychopathology. In children with 22q11DS, the reported behavioral problems were not associated with speech problems. Behavioral problems were found in 30% of young children with 22q11DS and were unlikely to be caused by speech problems. Within the 22q11DS group, behavioral problems were not related to the degree of cognitive impairment. This shows that many children with 22q11DS, known to be at an increased risk of psychiatric problems from pre-adolescence, already show behavioral problems before the age of 6 years."
23237024,Fronto-parietal white matter microstructural deficits are linked to performance IQ in a first-episode schizophrenia Han Chinese sample,Q Wang,"Background: Evidence shows that cognitive deficits and white matter (WM) dysconnectivity can independently be associated with clinical manifestations in schizophrenia. It is important to explore this triadic relationship in order to investigate whether the triplet could serve as potential extended endophenotypes of schizophrenia. Method: Diffusion tensor images and clinical performances were evaluated in 122 individuals with first-episode schizophrenia and 122 age- and gender-matched controls. In addition, 65 of 122 of the patient group and 40 of 122 controls were measured using intelligence quotient (IQ) testing. Results: The schizophrenia group showed lower fractional anisotropy (FA) values than controls in the right cerebral frontal lobar sub-gyral (RFSG) WM. The schizophrenia group also showed a significant positive correlation between FA in the RFSG and performance IQ (PIQ) ; in turn, their PIQ score showed a significant negative correlation with negative syndromes. Conclusions: Overall, these findings support the hypothesis that WM deficits may be a core deficit that contributes to cognitive deficits as well as to negative symptoms."
23235994,Congenital diaphragmatic hernia with(out) ECMO: impaired development at 8 years,Marlous J Madderom,"Objective: To evaluate developmental and social-emotional outcomes at 8 years of age for children with congenital diaphragmatic hernia (CDH), treated with or without neonatal extracorporeal membrane oxygenation (ECMO) between January 1999 and December 2003. Design: Cohort study with structural prospective follow-up. Setting: Level III University Hospital. Patients: 35 children (ECMO: n=16; non-ECMO: n=19) were assessed at 8 years of age. Interventions: None. Main outcome measures: Intelligence and motor function. Concentration, behaviour, school performance, competence and health status were also analysed. Results: Mean (SD) intelligence for the ECMO group was 91.7 (19.5) versus 111.6 (20.9) for the non-ECMO group (p=0.015). Motor problems were apparent in 16% of all participants and differed significantly from the norm (p=0.015) without differences between treatment groups. For all participants, problems with concentration (68%, p<0.001) and with behavioural attention (33%, p=0.021) occurred more frequently than in reference groups, with no difference between treatment groups. School performance and competence were not affected. Conclusions: Children with CDH-whether or not treated with neonatal ECMO-are at risk for long-term morbidity especially in the areas of motor function and concentration. Despite their impairment, children with CDH have a well-developed feeling of self-competence."
23232546,An intelligent digital microfluidic system with fuzzy-enhanced feedback for multi-droplet manipulation,Jie Gao,"The complexity of droplet hydrodynamics on a digital microfluidic (DMF) system eventually weakens its potential for application in large-scale chemical/biological micro-reactors. We describe here an intelligent DMF technology to address that intricacy. A wide variety of control-engaged droplet manageability is proposed and demonstrated through the operation of our modular DMF prototype, which comprises: (i) rigid profiling ability of different droplet's hydrodynamics under a real-time trajectory track of droplet-derived capacitance, permitting accurate and autonomous multi-droplet positioning without visual setup and heavy image signal processing; (ii) fuzzy-enhanced controllability saving up to 21% charging time when compared with the classical approach, enhancing the throughput, fidelity and lifetime of the DMF chip, while identifying and renouncing those weakened electrodes deteriorated over time, and (iii) expert manipulability of multi-droplet routings under countermeasure decisions in real time, preventing droplet-to-droplet or task-to-task interference. Altogether, this work exhibits the first modular DMF system with built-in electronic-control software-defined intelligence to enhance the fidelity and reliability of each droplet operation, allowing future manufacturability of a wide range of life science analyses and combinatorial chemical screening applications."
23231531,Investment and intellect: a review and meta-analysis,Sophie von Stumm,"Cognitive or intellectual investment theories propose that the development of intelligence is partially influenced by personality traits, in particular by so-called investment traits that determine when, where, and how people invest their time and effort in their intellect. This investment, in turn, is thought to contribute to individual differences in cognitive growth and the accumulation of knowledge across the life span. We reviewed the psychological literature and identified 34 trait constructs and corresponding scales that refer to intellectual investment. The dispositional constructs were further classified into 8 related trait categories that span the construct space of intellectual investment. Subsequently, we sought to estimate the association between the identified investment traits and indicators of adult intellect, including measures of crystallized intelligence, academic performance (e.g., grade point average), college entry tests, and acquired knowledge. A meta-analysis of 112 studies with 236 coefficients and an overall sample of 60,097 participants indicated that investment traits were mostly positively associated with adult intellect markers. Meta-analytic coefficients ranged considerably, from 0 to .58, with an average estimate of .30. We concluded that investment traits are overall positively related to adult intellect; the strength of investment-intellect associations differs across trait scales and markers of intellect; and investment traits have a diverse, multifaceted nature. The meta-analysis also identified areas of inquiry that are currently lacking in empirical research. Limitations, implications, and future directions are discussed."
23231364,Developing doctoral scientists for drug discovery: pluridimensional education required,David R Janero,"Research universities continue to produce new scientists capable of generating knowledge with the potential to inform disease etiology and treatment. Mounting interest of doctoral-level experimental science students in therapeutics-related research careers is discordant with the widespread lack of direct drug-discovery and development experience, let alone commercialization success, among university faculty and administrators. Likewise, the archetypical publication- and grant-fueled, principal investigator (PI)-focused academic system (""PI-stan"") risks commoditization of science students pursuing their doctorates as a labor source, rendering them ill-prepared for career options related to therapeutics innovation by marginalizing their development of ""beyond-the-bench"" professional skills foundational to modern drug-discovery campaigns and career fluency. To militate against professionalization deficits in doctoral drug-discovery researchers, the author--a scientist-administrator-consultant with decades of discovery research and development (R&D), business, and educator experience in commercial and university settings--posits a critical need for pluridimensionality in graduate education and mentorship that extends well beyond thesis-related scientific domains/laboratory techniques to instill transferable operational-intelligence, project/people-management, and communication competencies. Specific initiatives are advocated to help enhance the doctoral science student's market competitiveness, adaptability, and navigation of the significant research, commercial, and occupational challenges associated with contemporary preclinical drug-discovery R&D."
23230066,Effects of iron supplementation of LBW infants on cognition and behavior at 3 years,Staffan K Berglund,"Objective: Low birth weight (LBW) infants are at increased risk of cognitive and behavioral problems and at risk for iron deficiency, which is associated with impaired neurodevelopment. We hypothesized that iron supplementation of LBW infants would improve cognitive scores and reduce behavioral problems. Methods: In a randomized controlled trial, 285 marginally LBW (2000-2500 g) infants received 0, 1, or 2 mg/kg/day of iron supplements from 6 weeks to 6 months of age. At 3.5 years of age, these infants and 95 normal birth weight controls were assessed with a psychometric test (Wechsler Preschool and Primary Scale of Intelligence) and a questionnaire of behavioral problems (Child Behavior Checklist; CBCL). Results: There were no significant differences in IQ between the LBW groups or LBW infants versus controls. Mean (SD) full-scale IQ was 105.2 (14.5), 104.2 (14.7), and 104.5 (12.7) in the placebo, 1 mg, and 2 mg groups, respectively (P = .924). However, for behavioral problems, there was a significant effect of intervention. The prevalence of children with CBCL scores above the US subclinical cutoff was 12.7%, 2.9%, and 2.7% in the placebo, 1-mg, and 2-mg groups, respectively (P = .027), compared with 3.2% in controls. Relative risk (95% confidence interval) for CBCL score above cutoff in placebo-treated children versus supplemented was 4.5 (1.4-14.2). Conclusions: Early iron supplementation of marginally LBW infants does not affect cognitive functions at 3.5 years of age but significantly reduces the prevalence of behavioral problems. The study suggests a causal relation between infant iron deficiency and later behavioral problems."
23230008,Subjective quality of life of people with intellectual disabilities: the role of emotional competence on their subjective well-being,Lourdes Rey,"Background: For decades, the field of quality of life for people with intellectual disabilities has focused on the improving the external life conditions. However, scarce research has examined the contribution of person-related psychological resources such as emotional competence (EC) on well-being in this population. Materials and methods: Using a cross-sectional design, 139 adults with intellectual disabilities completed different measures: Subjective Happiness Scale, Satisfaction with Life Scale, Positive Affect and Negative Affect Scale and Wong and Law Emotional Intelligence Scale. Results: Emotional competence shows a positive and significant association with life satisfaction and happiness. EC dimensions were predictors of well-being beyond socio-demographic variables and dispositional affectivity. Conclusions: Our findings provide preliminary evidence of the potential value of considering EC in the improvement in the quality of life of people with intellectual disabilities. Professionals interested in intellectual disabilities care might consider training programmes based on EC as an additional intervention strategy aimed at improving well-being."
23222751,Mentoring frontline managers: the vital force in stimulating innovation at the point of care,Laurie Shiparski,"Frontline managers in health care are the keepers of culture, the gateway to evoking a grass roots intelligence network, and they hold a pivotal role in advancing innovation at the point of care. Their roles are ever expanding and include knowledge and skills in managing the business, leading the people, and advancing their own leadership development. In all 3 areas, the impact of their leadership exponentially increases if they maximize innovative thinking and action. Health care executives need to establish the expectations for an innovative culture and the role of frontline managers. They must model the behaviors they promote and take the time to develop these frontline managers who are the hub for innovative success in the organization. This article offers insights and practical applications while exploring the innovation keystones of the following: creating an organizational culture of innovation, igniting collaboration that fuels diverse thinking and creativity, utilizing meaningful data to drive innovative decisions, and assessing and monitoring the ongoing climate and outcomes of innovation."
23221020,The emotionally intelligent decision maker: emotion-understanding ability reduces the effect of incidental anxiety on risk taking,Jeremy A Yip,"In two experiments, we examined how a core dimension of emotional intelligence, emotion-understanding ability, facilitates decision making. Individuals with higher levels of emotion-understanding ability can correctly identify which events caused their emotions and, in particular, whether their emotions stem from events that are unrelated to current decisions. We predicted that incidental feelings of anxiety, which are unrelated to current decisions, would reduce risk taking more strongly among individuals with lower rather than higher levels of emotion-understanding ability. The results of Experiment 1 confirmed this prediction. In Experiment 2, the effect of incidental anxiety on risk taking among participants with lower emotion-understanding ability, relative to participants with higher emotion-understanding ability, was eliminated when we informed participants about the source of their anxiety. This finding reveals that emotion-understanding ability guards against the biasing effects of incidental anxiety by helping individuals determine that such anxiety is irrelevant to current decisions."
23220453,Risk factors for spatial memory impairment in patients with temporal lobe epilepsy,Jana Amlerova,"At present, the risk factors for world-centered (allocentric) navigation impairment in patients with temporal lobe epilepsy (TLE) are not known. There is some evidence on the importance of the right hippocampus but other clinical features have not been investigated yet. In this study, we used an experimental human equivalent to the Morris water maze to examine spatial navigation performance in patients with drug-refractory unilateral TLE. We included 47 left-hemisphere speech dominant patients (25 right sided; 22 left sided). The aim of our study was to identify clinical and demographic characteristics of TLE patients who performed poorly in allocentric spatial memory tests. Our results demonstrate that poor spatial navigation is significantly associated with younger age at epilepsy onset, longer disease duration, and lower intelligence level. Allocentric navigation in TLE patients was impaired irrespective of epilepsy lateralization. Good and poor navigators did not differ in their age, gender, or preoperative/postoperative status. This study provides evidence on risk factors that increase the likelihood of allocentric navigation impairment in TLE patients. The results indicate that not only temporal lobe dysfunction itself but also low general cognitive abilities may contribute to the navigation impairment."
